Id,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity
2bb0677b6e5024f8e374bf9e288f137b,0,1,1,1,0,0,0,0,0,0,0,0,33
548bbfe7244945139d4fb2a25b5e0955,0,1,1,1,0,0,0,0,1,1,0,0,2
71cc7847cd73328e22f60a36d65e3adb,0,1,1,0,0,0,0,0,0,0,0,0,24
4f504b226aeb2f5d7b7551ec77fca7a9,0,1,1,1,0,0,0,0,0,0,0,0,20
ee4f862991141f87420ea1ee11d040f3,0,1,1,0,0,0,0,1,0,1,1,0,18
ea9100585127c7f3f22adee9eb545a13,0,0,1,1,0,0,0,0,0,0,0,1,75
8c0a5100ecfd3fc58bd997aa5195a323,0,1,1,1,0,0,1,0,0,0,0,0,21
30285f5f16d1776b73ab88068aa7791e,0,1,1,1,0,0,0,0,0,1,0,0,20
838d42b6d9e524c8980c99c72e4c86c3,0,0,0,1,0,0,0,0,0,0,0,0,28
8ef94fcd319d4050bd816e4988eae891,0,1,1,1,0,0,0,0,0,0,0,0,100
e9d0dcbff8d5cd03a208afaae6c39dc3,0,1,1,1,0,0,0,0,0,0,0,0,26
b7434f767202a73cdefc5f1fbfa317f5,0,1,1,1,0,0,0,0,0,0,0,0,22
12344b7b04c522857cd4c6d5511fe134,0,1,1,1,0,0,0,0,1,1,0,0,51
a9dcfe9696ca170463511cf621fa7c47,0,1,1,1,0,0,0,0,0,0,0,0,25
4222518b22d5af15a35aa607dc429063,0,1,1,1,0,0,0,0,1,1,0,0,69
5399b48b105b1dfe0400feeea3078846,0,1,1,1,0,0,0,0,0,0,0,0,25
1dc38db288b325fd969adeb4e9b2aa85,0,1,1,1,0,0,0,0,0,0,0,0,36
fcb75e75a360a4c8a5722fc647ee8e29,0,1,1,1,0,0,0,0,0,0,0,0,21
23ca465b8c0cfd8562ed309ff94e3701,0,1,1,1,0,0,0,0,1,1,0,0,7
2a728ecc560e534dfc769bc8b9a0ea82,1,1,1,0,0,0,0,0,0,0,0,0,13
0929ac0c6cc43ac05e51460e788190a8,0,1,1,1,0,0,0,0,0,0,0,0,23
8807d9f904931feab63e992d01d6b344,0,1,1,1,0,0,0,0,0,0,0,0,31
016f00a8a9ea87df5d514a6992b36abe,0,1,1,0,0,0,0,0,0,0,0,0,46
172503e8467ccac1ff9e6d16499627b8,0,1,1,1,0,0,0,0,0,0,0,0,28
b4b25a1a7094feaff2875628d9aa26d1,0,1,1,1,0,0,0,1,0,0,0,0,84
f2bafdaf4f3b89812095140d2c914a25,0,0,1,0,0,0,0,0,0,0,0,0,46
d2a83b5178961e6e8bc1eb9586c92a0d,0,1,1,1,0,0,0,0,0,0,0,0,25
9b968a0678a480ba9ff6a6872c4f258e,0,1,1,1,0,0,0,0,0,0,0,0,100
c16b6e55a60c23300de3b8adfa835f5e,0,0,0,1,0,0,0,0,0,0,1,0,45
a9d2fa132993edfe08e257f0080bd9f4,0,1,1,1,0,0,0,0,1,1,0,0,52
c3c58747a9fa3bf1372c6c5663fd9ef3,0,1,1,0,0,1,0,1,0,0,0,0,9
b2a003d0e764213c74c72a211f2e643d,0,1,1,1,0,0,0,0,0,0,0,0,30
78624bfd0298c5a5eae43349ec6d168c,0,1,1,1,0,0,0,0,0,0,0,0,39
07ecb94b1dce32cf47d1e94a3c85ee7b,0,1,1,1,0,0,0,0,0,0,0,0,16
2aa8117d6b9d7251842c33805f2f659f,1,1,1,1,0,0,0,0,0,0,0,0,9
a287b980be781a723d6b42a68ac36aba,0,0,1,1,0,0,0,0,1,1,0,0,32
2846bc20026340b95d85d6c505123f86,0,0,0,1,0,0,0,0,1,1,0,0,19
c1e5610529465ff5b9e337f205b7209a,0,1,1,1,0,0,0,0,0,0,0,0,100
b5d6ab0a9b5cbbdb080b245ffbc5a835,0,1,1,1,0,0,0,0,0,0,0,0,19
b40a0db21a9575a1a21aedab792be4ad,0,1,1,1,0,0,1,0,0,0,0,0,14
736d9fbe239fcfe424cbc4cb6131a788,0,0,0,0,0,0,0,0,0,0,0,0,41
2db069b349e75dcf08e32f6442d0a05f,0,1,1,1,0,0,0,0,0,0,0,0,27
fa33dc9b433fa491ba12705d1367bfa1,0,1,1,1,0,0,1,1,0,0,0,0,23
0a12576d99ec278f415c51f47279e89a,0,0,1,1,0,0,0,0,0,0,0,0,50
8b74497d6d60ce11ac2d210c3cb056c3,0,1,1,1,1,1,0,0,0,1,0,0,2
19190da7b6c377ba0e766c021ed74cf1,0,1,1,1,0,1,0,0,0,0,0,0,31
622f0c56b578ed54f0852fc5889b02a9,0,0,0,1,0,0,0,0,1,1,0,0,27
98b83163bc93cb2f45aa08df636faf20,1,1,1,1,0,0,0,0,0,0,0,0,17
6d9b60bd730387a6286291cc41b9070a,0,1,1,0,0,0,0,1,0,0,1,0,29
4cd97076628706316197b283f8ec82f7,0,1,1,0,0,0,0,0,0,1,0,0,23
40af94d54986de6435a3ee1d27ce33ac,0,0,0,1,0,0,0,0,1,1,0,0,24
6f3d7b269710321c1f5dbd9d1b7784b7,0,1,1,1,0,1,0,0,0,0,0,0,18
bc09ac0ccbc1b447fd21e04f2e384da6,0,1,1,1,0,0,0,0,0,0,0,0,41
559fec764af5832e9159e7fc2718cc5e,0,0,1,0,0,0,0,0,0,1,0,0,3
cb773371ae3a525423656d9fa2e76b21,0,0,0,1,0,0,0,0,0,0,0,0,6
2d589fe856f7487989ac558e65cc213b,0,1,1,1,0,0,0,0,0,0,0,0,79
1b101261b9ed2f30da5b149e28f4f53c,0,1,1,1,0,0,0,0,0,0,0,0,37
06d430b9c93948d2e14de2e02bdeefa4,0,1,1,0,0,0,1,1,0,0,1,0,34
93dc3cb5819173495348817d6319f393,0,1,1,1,0,0,0,0,0,0,0,0,36
f198039205a4fd4156d51a515f69b8f5,0,1,1,1,0,0,0,0,0,0,0,0,87
ba6bbf7ce20e70b274fda00c966da87c,0,1,1,1,0,0,0,0,1,1,0,0,37
efdb8ea168b24e074b82a48f486dea99,0,1,1,1,0,0,0,0,0,1,0,0,47
0362d5f206bcd7a1e04402c101572ccd,0,1,1,1,0,0,0,0,1,1,1,0,15
1bc2e658897754ff48e4a1d515c77ad5,0,1,1,0,0,0,1,0,0,0,0,0,61
c65a20236d69d490fea15a08d748c078,0,1,1,1,0,0,0,0,1,0,1,0,32
91fa0d11a9e0f866af7593176b6da142,0,0,1,1,0,0,0,0,0,0,0,1,33
ba4becc2866747a35e8d5ad4ee90bb83,0,1,1,0,0,0,1,0,0,0,0,0,21
e48e3f80d56cb7d951c957de4d56a902,1,0,1,1,0,0,0,0,0,0,0,0,43
ce5363b16e5f8c6a36a0826e96464614,0,0,1,0,0,0,0,0,1,1,0,0,51
f40d65aae1bb305c12c8330e0b404768,0,1,1,1,0,0,1,1,0,0,1,0,33
645a92a29b7f0295636bd8604caa545f,1,1,1,1,0,1,0,0,0,0,0,0,27
d0685d0bf012af32af841c8fc8bab0c2,0,1,1,1,0,1,0,0,0,0,0,0,23
1e76aeb758ede367a2c8a2dd6802a923,0,0,0,1,0,0,0,0,0,0,0,0,57
59b050a49c7a10c72daf19e30bde4bda,0,1,1,1,0,1,0,0,0,0,0,0,39
a6c265a019ff9963e0f453524f0c280f,0,1,1,1,0,0,1,0,0,0,0,0,25
f640965b7011a78b9de4d583f62bba29,0,1,1,1,0,1,0,0,0,0,0,0,47
856ada3b94e4a35b6bf74aa140b2aee1,0,1,1,0,0,1,0,0,0,0,0,0,55
211e20b7a15b4a3fb01d04cb25bd9c95,0,1,1,1,0,0,0,0,0,0,1,0,3
a1ece3037f353dced1f1b3257b1fb891,0,1,1,1,0,0,0,0,0,0,0,0,50
8662f5aff94ad0e70ec4f302246fdd00,0,1,1,0,0,0,0,0,0,0,1,0,10
1d210a2181cb80b51e58ef83ab8e350b,0,1,1,1,0,0,0,0,0,0,0,0,43
fa00749582049b7c76b966939f59eb50,0,1,1,1,0,0,0,0,0,0,0,0,25
2e34439b341ca7948504eeeda7583520,0,1,1,1,0,0,0,0,0,0,0,0,16
9998b688f69130b7b4423dfa0581b6f5,0,1,1,1,0,0,0,0,0,0,0,0,60
1b01e5d121fda4e3cdcab35a24697e16,0,0,0,1,0,0,0,0,0,0,0,0,10
60ac80ad5eeea38376bcf9ffcbdce23c,0,0,0,0,0,0,0,0,0,0,0,0,32
5bb61d8ad68f9189ab323fb70b9fc343,0,1,1,1,0,0,0,0,0,0,0,0,60
f4079afc2d482c500ea95c9474ff6e4c,1,1,1,1,0,0,0,0,0,0,0,0,48
9df1429227b7f612f4e0e1dd565b9c1c,0,1,1,1,0,0,1,1,0,0,0,0,29
7ef592803c8d99fc52eece62a96d1b0b,0,1,1,1,0,0,0,0,0,0,0,0,47
447dedca213e7a638df001fcf5e86599,0,1,1,1,0,0,0,0,0,0,0,0,20
dd26611fbde2c4fc3e98436429815a80,0,1,1,1,0,0,0,0,0,0,0,0,29
6503a9c0c6fdb00c66d434a2a191df65,0,1,1,1,0,0,0,0,0,0,0,0,34
2f9436f201d70ad42cc462e27d746365,0,1,1,1,0,0,0,0,1,1,0,0,59
cbd4a806a5b293e755673678d2cb4566,0,1,1,1,0,0,0,0,0,0,0,0,42
2c1cb238f3dbc729d27c6dda483de3b3,0,1,1,0,0,0,0,0,0,0,0,0,24
66b86c2c00f8afb6dd755b729149ed0e,0,0,0,1,0,0,0,0,0,0,0,1,13
692e55130b096cee9237660e3719d6d6,0,0,0,0,0,0,1,0,0,0,0,0,24
97e873fa63a19f99c6223ba9d6daefc4,0,0,0,0,0,0,1,0,0,0,0,0,46
236f6126b8f9b4b2f6bc8b217fda0392,0,1,1,1,0,0,0,0,1,1,1,0,36
14c14a8de69cba0b54e63bcfdcda77f0,0,0,1,0,0,0,0,0,0,1,1,0,50
92f1e65c3af8ee3fb2b2e19e03c27e82,0,1,1,1,0,0,1,0,0,0,0,0,22
73ca4fd4d05f4a644a81a5be58a7b8d2,0,1,1,1,0,0,0,0,0,0,0,0,22
c2ef7773a525977087f8a47a2f4625c2,0,1,1,0,0,0,0,0,0,0,0,0,24
67c6cbafe2a259c3bc734294b27fd3b7,0,1,1,1,0,0,0,0,0,0,0,0,33
f680edf4d865886b6c1f4be13e4b7156,0,1,1,1,0,1,0,0,0,0,0,0,41
6546f96d7bb5efc9a25e8b254f9f6dae,0,1,1,1,0,0,0,0,1,1,0,0,36
304a24209a7753880cc94b6dfe2c2995,0,1,1,1,0,0,0,0,0,0,0,0,22
3b9cf85644bf28bdf1b8bc20932c171d,0,0,1,1,0,0,1,0,0,1,0,0,55
327e812f9b948392534175bb1df51b95,1,1,1,1,0,0,0,0,0,0,0,0,81
0d327ff78570bada703f8855d983712b,0,1,1,1,0,0,0,0,0,0,0,0,56
cf20c24005d7daa5203a92652ed76b10,0,1,1,0,0,0,0,0,0,0,0,0,43
d589622fa271d6f64056fe7bc860ed3b,0,1,1,1,0,0,0,0,0,0,0,0,45
71e07ac0669a0486b088edcda5cfaaf2,0,1,1,0,0,0,1,0,0,0,0,0,57
4f87ff3d6c5a8d48b89983fde97618ed,0,0,1,0,0,0,0,0,0,0,0,0,30
3591d8447a93d420b12ccf5c9e7ed3a6,0,1,1,1,0,0,0,0,0,0,0,0,30
3aabe9a8bae9195c5748f601a74da99b,0,1,1,1,0,0,0,0,0,0,1,0,28
4b249023b0234766daa3258ac27577ac,0,1,1,1,0,0,0,0,0,0,0,0,27
723a21d091e9f5c50f6399ebbd15415e,0,1,1,1,0,0,0,0,0,0,0,0,27
9bea3673bff088e95760fc7b7d9fc5b0,0,1,1,1,0,0,0,0,0,0,0,0,25
9eb3f6de857dc188b3c779e4c8b350b7,0,1,1,1,0,0,0,0,0,0,0,0,44
62ab66a194096927fc80487308b3f013,0,1,1,1,0,0,0,0,0,0,0,0,71
7aa86df3d5d23a1ff465555874d85e70,0,1,1,1,0,0,0,0,0,0,0,0,28
aa9d54468f6344bfa9d966a6fe2ca612,0,1,1,1,0,0,0,0,0,1,0,0,28
38d226f670dedeadaf0beebb501da2aa,0,1,1,1,0,0,0,0,0,0,0,0,57
7b54416912627d76e2baa8778fd4b582,0,1,1,1,0,0,1,0,0,0,0,0,44
291320168a3fb0d981b4e5ef5c26a307,0,1,1,1,0,0,0,0,0,0,0,0,23
26eb5c6b92e30360a8d13390cd930ffb,0,1,1,1,0,0,0,0,0,0,0,0,29
1afc041f7c248cd10aa18827c4cde637,0,1,1,1,0,0,0,0,0,0,0,0,34
b95c7e2f30ea95255abcdc5beab41ba8,0,1,1,1,0,0,0,0,0,0,0,0,34
4df6462f63c3a99f375e2bb7bd51aa3a,0,1,1,1,0,0,0,0,0,0,0,0,33
13366e483162049ead195780d5e04778,0,1,1,1,0,0,0,0,0,1,0,0,29
d907c9ce76fa8ff799804abe005b257e,0,1,1,1,0,0,0,0,1,1,0,0,32
33c60b9a510fe33d03473d6b4aa0cf5a,0,1,1,1,0,0,0,0,0,0,0,0,9
cbf159b2eed9def4fbabb32078e62a06,0,1,1,0,0,0,0,0,0,0,0,0,40
d8571bbd0e1247f2a96e42ec82b57f9f,0,1,1,1,0,0,0,0,1,0,0,0,30
3dd596d51ed476cf71fea1f5319c7d8d,0,0,1,1,0,0,0,0,0,0,0,0,100
dad03935e09a15a3228966fa66c3f8a0,0,0,0,0,1,0,1,0,0,0,0,0,34
9c7ea0ef0caf332241926379099d87c9,0,1,1,1,0,0,0,0,0,0,0,0,66
e461a95a64e5964f88a55fde769ae0a4,0,1,1,1,0,0,0,0,0,0,0,0,55
e9b7cf03f11b948b2f21e82db64ffa73,0,1,1,1,0,0,0,0,0,0,0,0,27
8d35591e7c8b48390f713e5a54993e49,0,0,1,1,0,0,0,0,0,0,0,0,36
763d66b9cf01069602a968e573feb334,0,1,1,1,0,0,0,0,0,0,0,0,46
198114b4ec9512f42d970ea8568b3357,0,0,0,0,0,0,0,0,1,0,0,0,21
75cd7f99e954a20861e8cfe5ae51af47,0,1,1,1,0,0,0,0,1,1,0,0,28
d7823d104bcb0af71e3f6dbc68bbd102,0,1,1,1,0,0,0,0,0,0,0,0,33
7e717923c22053e51861a24aae701fb0,0,1,1,1,0,0,0,0,0,1,0,0,38
79c4152a95ca04745ea2e593add52f3b,0,1,1,1,0,0,0,0,0,0,0,0,22
5f7b0d31760a3055f9fe436b119addfd,0,1,1,1,0,0,0,0,0,0,0,0,61
47ff4c9be47a186bbdbc2bb034bc0149,0,1,1,0,0,0,0,0,0,0,0,0,33
b3c709c39990be67ad005621e8fb5b9d,1,1,1,1,0,0,0,0,0,0,0,0,55
916216eefaf75947bcb000f131efaa94,1,1,1,1,0,0,0,0,0,0,0,0,17
08ce774252e822838bf598aa10518a11,0,1,1,1,0,0,0,0,0,0,0,0,100
3159fd3be27d486aaecd20e9d28921f1,0,1,1,1,0,0,1,0,0,0,0,0,44
48c7992da60e137e7b86765c756907d3,0,1,1,1,0,0,1,0,0,0,0,0,22
71ea5446f8b14684f14539faab3ed993,0,1,1,1,0,0,0,0,0,0,0,0,26
c8bbc856514bfda17fd3ac4ea06c139f,0,1,1,1,0,0,0,0,0,0,0,0,23
9d05e8eaad630b03c35f04ca765d26cb,0,1,1,1,0,1,0,0,0,0,0,0,73
ce2c22615a3e2a2da012aa916da91189,0,1,1,0,0,0,1,1,0,0,0,0,28
3f33cf4670d17dfff2c56b9fefbc32c9,0,1,1,1,0,0,0,0,0,0,0,0,29
76eea156482f85e1bf068251427e6b35,0,1,1,1,0,0,0,0,0,0,0,0,26
f801ca1e33c2ae4e4dc9a101a62fbc47,0,1,1,1,0,0,0,0,0,0,0,0,28
f79eb6e82d0f4b236cf8f183c1ba2ed7,0,1,1,1,0,0,0,0,1,1,0,0,33
4646975eddefc2d1d6c152377f7291ad,0,0,1,1,0,0,0,0,0,0,0,1,40
4172f355808394a843b816032a64552b,0,1,1,1,0,0,0,0,0,0,0,0,34
0e55d5a6e356a2bedd49488823b2d0b6,0,1,1,1,0,1,1,1,1,1,0,0,37
e51fb5700e9b37e4c2c8ebadae81b3e8,0,1,1,1,0,0,0,0,0,0,0,0,32
f64bb5a2a9d453733c16c026a70a08b1,0,1,1,1,0,0,0,0,0,0,0,0,32
563054c6e1fa212b86fa224dd1cf2476,0,1,1,1,0,0,0,0,1,1,0,0,76
5210b90a3fd468757ed41619a20621c1,0,1,1,1,0,0,0,0,0,0,0,0,28
bfc773d5f4f0138bf32420432ed7d3c3,0,1,1,1,0,1,0,0,0,0,0,0,100
ad7ef95afbe4f4990b20b064f25b7a86,1,1,1,1,0,0,0,0,0,0,0,0,60
7b688b582fe645c430ba6d7ab6891f16,0,0,1,1,0,0,0,0,0,0,0,0,100
d3bb31b416df9ce62b1e19e83a5e4b37,0,1,1,0,0,0,1,0,0,0,0,0,66
5a642ecc14e9c57a05b8e010414011f2,0,1,1,1,0,0,0,0,0,0,0,0,37
63aee125298d1959cd7aa40c954cc1b7,0,0,1,1,0,0,0,0,0,0,0,1,34
5108d2442b51ed7c1d29b7abc9ee4f63,0,1,1,1,0,0,0,0,0,0,0,0,23
30e50fc899c217f4bcd85c668c9bb517,0,0,0,0,0,0,0,0,0,0,0,0,32
7a41ed51ec75e5ac5d1010e42a14a32e,0,0,0,1,0,0,0,0,0,0,0,0,49
9fe537d5642cc4f3dbb93d43b23f0112,0,0,0,0,0,0,0,0,0,1,0,0,25
17cc1bc93a1078e97f083bebb7ea65f1,0,1,1,1,1,0,0,0,1,0,0,0,30
ffcc8532d76436fc79e50eb2e5238e45,0,1,1,1,0,0,0,0,0,0,0,0,70
a58654d422aa1a187cc82d5fadecdc2a,0,1,1,1,0,0,0,1,0,0,1,0,53
b06d663148b645c44b27b558ca549ddd,1,1,1,1,0,0,0,0,0,0,0,0,50
d62effb47573aaad356672b17ccfdf96,0,1,1,1,0,0,0,0,1,1,0,0,3
1b01da5e6bd31b0bf6dc45530e2619db,0,1,1,1,0,0,0,0,0,0,0,0,25
023d98cfe386a7f75d6c112c3aedc0ae,0,1,1,1,0,0,0,0,1,1,0,0,57
b295d62251a0e5e756e660a4024d9724,0,1,1,1,0,1,0,0,0,1,1,0,44
0595671059655b1b769b72e54ae6edc1,0,1,1,1,0,0,0,1,1,1,1,0,33
7c2f4251a8e1b1e626f6fed0eee85fbb,0,1,1,1,0,0,0,0,0,0,0,0,71
dfdef2a10627448c2fbf4c0ca8e8137d,0,1,1,1,0,0,0,0,0,0,0,0,25
3f4020614e47047260b22d4bdc6980fe,0,1,1,0,0,0,1,1,0,0,0,0,39
f1ea959299d30feebd966cbf165523ff,0,1,1,1,0,0,0,0,1,1,0,0,41
4a0032b8dccfec0e2719b46544ba32ce,0,1,1,1,0,0,1,0,0,0,0,0,37
6b3cd057f16174a91849a3da3c54b378,0,1,1,1,0,0,0,0,1,1,0,0,47
e306808766923362a49c8b58ca5afbb3,0,1,1,1,0,0,0,0,0,0,0,0,40
09eb37330462d6699bb38af569f4ab8f,0,1,1,0,0,0,0,0,0,0,1,0,24
c4343c86305ca66a5d0fb25c23a6258c,0,1,1,1,0,0,0,0,0,0,0,0,37
38cb7677ba007ad3431c84e055d3328d,0,1,1,1,0,0,0,1,0,0,1,0,33
dc9d665a7ac0ce5ec48f4535f7a8fed9,0,1,1,1,0,0,0,0,1,1,0,0,14
19e53f6b351136956ed00cb1e9d7fc6d,0,1,1,1,0,0,0,0,0,0,0,0,27
12c55c5706b6855fb30533e876304c3e,0,1,1,1,0,0,0,0,0,0,0,0,31
d4804b8deb052cd74677300ad631de1d,0,1,1,1,0,0,0,0,0,0,0,0,26
cb9416b5ba6b2b7ed0499af43aa976ff,0,1,1,1,0,0,1,1,0,0,1,0,49
b01afffa62bf42c33bae926e7010b4ac,0,1,1,1,0,0,0,0,0,0,0,0,28
03cc3bf8d70b4c82d026fa111c4fadea,1,1,1,1,0,0,0,0,0,0,0,0,23
8215bf00fc1d7d8a9e49a1aa42596ef1,0,0,0,1,0,0,0,0,0,0,0,0,24
4435d6f98ad72782ca0cf61f946b016d,1,1,1,1,0,0,0,0,0,0,0,0,100
25952978c3df89d8cf4b811d9ec15496,0,1,1,1,0,1,0,0,0,0,0,0,63
888ad569e8cbfb4cb23d04362fac83c0,0,1,1,1,0,0,0,0,0,1,1,0,39
ae91248c01952800d5030fa54e294bd7,0,1,1,1,0,0,0,0,0,0,0,0,32
ab5592c38102728593b3c23a2c8e5ff2,0,0,1,1,1,0,0,0,0,0,0,1,48
849e033f33b200fc56efa89f2f8edb3a,0,1,1,0,0,0,0,0,0,0,0,0,33
5a1d3c3125793871fbb0a468fe3b4c27,0,1,1,1,0,0,0,0,0,0,0,0,25
c1a547ec8be4ddba5072ee3c0ee9cd6f,0,1,1,1,0,0,0,0,0,0,0,0,28
ac642e67bff9fc476fe7f33dee1d2e44,0,0,0,1,0,0,0,0,0,0,0,0,41
829b6188400b0e76e886ad990d258cff,0,1,1,0,0,0,0,0,0,0,0,0,79
5161cb02bfbfa544c438d0923a48c9d5,0,1,1,0,0,0,0,0,0,1,0,0,45
b5e52d5445b9f2b8df8aff280504426a,0,1,1,1,0,0,0,0,0,0,0,0,3
71ea9a19d08a4705ba4b8e50f6272b34,0,1,1,1,0,0,0,0,0,0,0,0,74
31022359c08226060797a1e526b8e50c,0,1,1,1,0,1,0,0,0,0,0,0,19
1016c9edb65b568deec1835b9abd5f97,0,1,1,1,0,0,0,0,0,0,0,0,42
18b2b57c76199f6953bc651ecbeca4c6,0,1,1,1,0,0,0,0,0,0,0,0,32
12fd4f3aba9046a6a8ffb1f31e73230a,0,1,1,1,0,0,0,0,1,1,0,0,3
9fc620ce7acd8f51e42ad63028448f38,0,1,1,1,0,0,0,0,0,0,0,0,40
a613ac6c9be87ab2d6557c20829f2162,0,1,1,1,0,0,0,0,0,0,0,0,26
284ac81b549a2699c2cf0806a7f0de6f,0,1,1,1,0,0,0,0,0,0,0,0,20
07a8050039ba27185cfdbfba00206ce7,0,0,0,1,0,0,0,0,0,0,0,0,27
663f0c53db42d7075d2a1da331387911,0,1,1,1,0,0,0,0,0,0,0,0,10
6e67c43d8245ec25bc2f434afc297a53,0,1,1,1,0,0,0,0,0,0,0,0,13
300142daf7f35a750ce14800942477d1,0,1,1,1,0,0,0,0,1,0,0,0,30
9bf8c857a60639473b17339bffcce5dd,0,1,1,1,0,0,0,0,0,0,0,0,28
0dad9c05d4919da5de101f7e90751403,0,1,1,1,0,0,0,0,0,0,0,0,32
6eac498ca903d007cb0123ec4336b2e2,0,1,1,1,0,1,0,0,0,0,0,0,33
b50c2590a3dcd92c39d2b507d050749f,0,1,1,1,0,0,0,0,0,0,0,0,31
dbfdc7086d4e2b39d8a0edfba1770633,0,1,1,1,0,0,0,0,0,0,0,0,16
def7b2f2685468751f711cc63611e65b,0,1,1,1,0,0,0,0,0,0,0,0,39
16a40a7df748b9ddf34010fadb9518b6,0,1,1,1,0,0,0,0,0,0,0,0,2
e7fb843f14aad506904f4d070aa9384b,0,0,0,1,0,0,0,0,0,1,0,0,45
a6c5413a6611e325bc72c35e978a8fcc,0,0,0,1,0,0,0,0,1,1,0,0,87
6e00cdc1b2b5da72b331b3a44737300f,0,1,1,1,0,0,0,0,0,0,0,0,100
e14a2b3505c036b96f80133889505d7b,0,1,1,1,0,0,1,1,0,1,1,0,89
3e49e03d5e33e634a4eb798696d51577,0,1,1,1,0,0,0,0,0,0,0,0,98
d6c57f4072a60dda34aac6f584de2120,0,1,1,1,0,0,0,0,1,0,0,0,31
d0385a621bd4f833f829cb8e442a16df,0,1,1,1,0,0,0,0,0,0,1,0,100
bae6eabc99b78472daf01106aa253d89,1,1,1,1,0,1,0,0,0,0,0,0,35
de1f6dad8369e9dbb9fd49eca7c1cd3f,0,1,1,1,0,0,0,0,0,0,0,0,23
c0c6f1236bbcc4b75f8251a6949113d2,0,1,1,1,0,0,1,0,0,1,0,0,28
160433556b4c25e34757a83c1b2ad22e,0,1,1,1,0,0,0,1,1,1,1,0,33
16d8e12207ede187e65ab45d7def117b,0,1,1,1,0,0,0,0,0,0,0,0,50
7c2d6da4877e3cf578b768aeaa96fbb4,0,1,1,1,0,0,0,0,1,0,0,0,100
2833df8ccfdfd1eeadadcdb7701511c4,0,1,1,1,0,0,0,0,0,0,0,0,54
5f6c7953a113411a0cf700f3ec9b6259,0,1,1,1,0,0,0,0,0,0,0,0,65
5258e41f0408847669bffefaaee056ad,0,1,1,0,0,1,0,1,0,0,0,0,100
a5d621054040837d6b46d828ee79d2d9,0,1,1,1,0,0,0,0,1,1,0,0,21
1c99826340304f513ccca4ce74005ca5,0,1,1,1,0,0,0,0,1,1,0,0,13
398b44e52cb24d2c7cde9c4ba7e213cf,0,0,0,1,0,0,0,0,0,0,0,0,23
1266dfa9bad7ab3c2cbee98fa1ac51f6,0,1,1,1,0,0,0,0,0,0,0,0,50
725eadd7a7673c25460743352a46c641,0,1,1,0,0,0,0,0,0,0,0,0,30
1fec169934876adaa0f6f95b56540361,0,0,1,0,0,0,0,0,0,0,0,0,41
99f79795f071732e2b96070abe0d9e09,0,1,1,1,0,0,0,0,0,0,0,0,10
f88c3d9eac56020be6453447b1a517db,0,1,1,1,0,0,0,0,0,0,0,0,62
7b8c0626f805588242dcdab569af63c0,0,1,1,1,0,0,0,0,0,0,0,0,29
a8028d608d5a1916c5482616e5838b6c,0,1,1,1,0,0,0,0,0,0,0,0,37
5d3cad382779089629a8d7077d0feeba,0,1,1,1,0,0,0,0,0,1,1,0,40
869326d56a88de6e4983d90883c0e09c,0,1,1,1,0,0,0,0,0,0,0,0,100
79f25d37998332323ba28f1ab31e90dc,0,0,1,1,0,0,0,0,0,0,0,0,49
dbd5afe9f43e30db15d4e77bd41ffaa2,0,1,1,1,0,0,0,0,1,0,0,0,32
c6317a41fd6a796658c555c71655392b,0,1,1,1,0,1,0,0,0,0,0,0,75
ef2d7e3807583f859fb2ba3255185cae,1,1,1,1,0,0,0,0,0,0,0,0,26
1c9218a5f9e21e9b60e118be4da3cf84,0,0,1,1,0,0,0,0,0,0,0,0,100
636aa86d8d88502b46eefe99f190cb3a,0,1,1,1,0,0,1,0,0,1,0,0,39
547cbad1376c5ea9f20865a785a9f83a,0,1,1,0,0,1,0,1,0,0,0,0,22
a2bfef4bcd1efdb976beadc65e8837a3,0,0,1,1,0,0,0,0,1,1,0,0,100
5f5dfa27cdd4f4c0da985eaea2681730,0,1,1,1,0,0,0,0,0,0,0,0,42
8308088adb3c77b6d165f645242cf6c7,0,0,1,1,0,0,0,0,0,0,0,0,31
316fe23189927e65d52a3cb1f59043ff,0,1,1,1,0,0,0,0,0,0,0,0,75
a81f46a8009759eaad2b5e068ed1b975,0,1,1,1,0,0,0,0,1,1,0,0,19
fc59985e3dca45d4be984f1c50755e1d,0,1,1,1,0,0,0,0,0,0,0,0,27
221de53f5689bd74d402318f23f3ca08,0,1,1,1,0,1,0,0,0,0,0,0,29
9671610295d511bb4ef71f5adb9d8db2,0,0,0,0,0,0,1,0,0,0,0,0,52
2af5381eadf2ff1c8ca0889c207388b1,0,1,1,1,0,0,1,0,0,0,0,0,33
bf49bb8f13a38fa65d8e7b6644d741e7,0,1,1,1,0,0,0,0,1,1,0,0,40
c33fa3b379d6cab0d006460934117065,0,1,1,1,0,0,0,0,0,0,0,0,35
07ec97ea020a02efa5bf50725fd6f313,0,0,0,1,0,0,0,0,1,0,0,0,40
fbae7ea32940b185c0a0c919105681a6,0,1,1,1,0,0,0,1,0,0,1,0,53
e1662d4809dc25f29883cf1c590901d9,0,1,1,1,0,0,0,0,0,0,0,0,45
21b132ec4e434d20e81ac16c7ac82f4d,0,0,1,1,0,0,0,0,0,0,0,0,49
bf771e843977a2c6f349c14ebaefc2d8,0,1,1,0,0,0,0,0,0,0,0,0,35
